Phone Number,name,Phone to Name.name,Phone to Name.source,Phone to Name.vpa,Phone Name Attributes.businessNameDetected,Phone Name Attributes.digitalage,Phone Name Attributes.firstNameMatch,Phone Name Attributes.lastNameMatch,Phone Name Attributes.nameMatchScore,Phone Name Attributes.ndrScore,Phone Name Attributes.phoneFootprintStrengthOverall,Phone Name Attributes.phoneNameDigitalAge,Phone Name Attributes.unrScore,Phone Network.currentNetworkName,Phone Network.currentNetworkRegion,Phone Network.imsi,Phone Network.isPhoneReachable,Phone Network.numberBillingType,Phone Network.numberHasPortingHistory,Phone Network.portedFromNetworkName,Phone Network.portedFromNetworkRegion,Phone Social Premium.a23games,Phone Social Premium.amazon,Phone Social Premium.byjus,Phone Social Premium.flipkart,Phone Social Premium.housing,Phone Social Premium.indiamart,Phone Social Premium.instagram,Phone Social Premium.jeevansaathi,Phone Social Premium.jiomart,Phone Social Premium.my11,Phone Social Premium.paytm,Phone Social Premium.rummycircle,Phone Social Premium.shaadi,Phone Social Premium.swiggy,Phone Social Premium.whatsapp,Phone Social Premium.yatra,Risk Model.alternateRiskScore,Risk Model.digitalFootprint,Risk Model.identityConfidence,Risk Model.negativeInsights,Risk Model.phoneSocialMediaCount,Risk Model.positiveInsights,Risk Model.socialFootprintScore,Risk Model.telecomRisk,Zone,City,State
904757309302,Sue Brown,Jane Sharma,PAYTM,885162964991@randomvpa,False,1932,True,False,100,1.0,High,-1,0.0,Airtel,Rajasthan,4047080037.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,405,High,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",605,Medium,Jaipur,Jaipur,Rajasthan
024963269865,Raj White,Sue Singh,OKSBI,900081147750@randomvpa,False,1801,False,False,22,1.0,Medium,-1,1.0,Reliance Jio,Haryana,4058587228.0,True,prepaid,True,IDEA,Haryana,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,579,High,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",5,"[""Person's phone has a digital age of more than 4 years.""]",605,Medium,Panipat,Panipat,Haryana
732628836041,Sue Brown,,,,False,321,False,False,-1,-1.0,Low,-1,-1.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,650,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",2,[],248,Medium,Vrindavan,Vrindavan,Uttar Pradesh
451519591912,Raj Singh,,,,False,2725,False,False,-1,-1.0,Low,-1,-1.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,634,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",2,"[""Person's phone has a digital age of more than 4 years.""]",248,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
664240457551,John Doe,,,,False,264,False,False,-1,-1.0,Low,-1,-1.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,650,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",1,[],354,Medium,Vrindavan,Vrindavan,Uttar Pradesh
492851511478,John Smith,John Brown,YBL,278575951806@randomvpa,False,294,False,False,-1,1.0,Low,-1,1.0,Airtel,Delhi,4041085278.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,595,Medium,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",5,[],605,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
405707822052,Priya Singh,,,,False,741,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,UP-East,4055400000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,650,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",2,[],310,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
929238088553,Priya Doe,John Smith,AXL,159117934073@randomvpa,False,808,True,True,100,1.0,Medium,-1,0.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Error,Account Not Found,Error,Account Not Found,Account Found,Account Not Found,Error,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,461,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",3,"[""Person's name matched against majority of records in Bureau's network.""]",619,Medium,Vrindavan,Vrindavan,Uttar Pradesh
528897533044,Priya White,Sue White,ABFSPAY,795122792473@randomvpa,False,2060,True,False,100,1.0,High,-1,0.0,Airtel,Delhi,4041073036.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,405,High,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",587,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
638726177336,Lisa Doe,,,,False,1918,False,False,31,1.0,High,-1,1.0,Vodafone,Delhi,4041100000.0,True,prepaid,True,IDEA,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,658,High,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",3,"[""Person's phone has a digital age of more than 4 years.""]",309,Medium,Faridabad,Faridabad,Haryana
912496574686,Sue Smith,,,,False,2331,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,Haryana,4058580000.0,True,prepaid,True,Airtel,Haryana,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,516,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's phone has a digital age of more than 4 years.""]",605,Medium,Panipat,Panipat,Haryana
145690404421,Jane Doe,,,,False,3871,False,False,-1,-1.0,Medium,-1,-1.0,Vodafone,UP-West,4056600000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,634,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",1,"[""Person's phone has a digital age of more than 4 years.""]",354,Medium,Vrindavan,Vrindavan,Uttar Pradesh
793791485820,Tom White,Priya Sharma,OKAXIS,820910315855@randomvpa,False,1231,True,True,100,1.0,Medium,-1,0.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,421,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network.""]",605,Medium,Vrindavan,Vrindavan,Uttar Pradesh
970750690992,Sam Sharma,Lisa Sharma,IBL,957698841154@randomvpa,False,1928,True,False,100,1.0,High,1928,0.0,Reliance Jio,Rajasthan,4058683756.0,True,prepaid,True,Airtel,Rajasthan,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,382,High,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network."",""Person's phone has a digital age of more than 4 years.""]",662,Medium,Jaipur,Jaipur,Rajasthan
541022145824,Sue White,,,,False,1284,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,532,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,[],587,Medium,Vrindavan,Vrindavan,Uttar Pradesh
976897740807,Sam Smith,,,,False,1961,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,Delhi,4058728047.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,492,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's phone has a digital age of more than 4 years.""]",633,Medium,Vrindavan,Vrindavan,Uttar Pradesh
104265346077,Sue Sharma,,,,False,1918,False,False,-1,1.0,Medium,-1,1.0,Reliance Jio,Rajasthan,4058680000.0,True,prepaid,True,Vodafone,Rajasthan,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,579,High,Low,"[""Person's name does not match against bank records."",""Email does not exist."",""Person's name does not match against majority of records in Bureau's network."",""Person has negligible social media presence.""]",5,"[""Person's phone has a digital age of more than 4 years.""]",605,Medium,Jaipur,Jaipur,Rajasthan
693540816954,Sue Sharma,Lisa Sharma,OKAXIS,162027321593@randomvpa,False,-1,True,True,100,1.0,Low,-1,0.0,Vodafone,Delhi,4041100000.0,True,prepaid,True,Other networks,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,476,Medium,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",5,"[""Person's name matched against majority of records in Bureau's network.""]",177,Medium,Faridabad,Faridabad,Haryana
472527779505,Sam Doe,,,,False,1920,False,False,-1,-1.0,Medium,-1,-1.0,Vodafone,UP-West,4056600000.0,True,prepaid,True,IDEA,UP-West,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,634,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",2,"[""Person's phone has a digital age of more than 4 years.""]",248,Medium,Agra,Agra,Uttar Pradesh
526259339142,Tom Sharma,,,,False,2131,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,UP-West,4049700000.0,True,prepaid,True,Reliance Jio,UP-West,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,555,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's phone has a digital age of more than 4 years.""]",195,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
385867919637,Tom Sharma,,,,False,2094,False,False,-1,-1.0,Low,-1,-1.0,Reliance Jio,UP-West,4058700000.0,True,prepaid,True,Vodafone,UP-West,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,555,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's phone has a digital age of more than 4 years.""]",195,Medium,Vrindavan,Vrindavan,Uttar Pradesh
036982926548,John Sharma,,,,False,1961,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,UP-East,4058710000.0,True,prepaid,False,,,Error,Error,Account Not Found,Error,Account Not Found,Account Found,Account Not Found,Error,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,634,High,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",2,"[""Person's phone has a digital age of more than 4 years.""]",310,Medium,Lucknow,Lucknow,Uttar Pradesh
356209170104,Jane Doe,Lisa Brown,OKSBI,336496805634@randomvpa,False,1928,True,False,100,0.333333,Medium,-1,0.333333,IDEA,UP-West,4045671855.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,405,High,High,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",4,"[""Person's phone has a digital age of more than 4 years.""]",639,Medium,Vrindavan,Vrindavan,Uttar Pradesh
671467585179,Raj Brown,,,,False,720,False,False,-1,-1.0,Low,-1,-1.0,Reliance Jio,UP-East,4058710000.0,True,prepaid,True,BSNL,UP-East,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Found,Error,571,Medium,Medium,"[""Person's name does not match against bank records."",""Email does not exist."",""Person has negligible social media presence.""]",3,[],571,Medium,Lucknow,Lucknow,Uttar Pradesh
